0,120 
1,120 
2,120 
2,120 
3,120 
3,120 
4,120 
4,120 
5,120 
5,120 
6,120 
6,120 
7,120 
7,120 
8,120 
8,120 
9,120 
9,120 
10,120 
10,120 
11,120 
11,120 
12,120 
12,120 
13,120 
13,120 
14,120 
14,120 
15,120 
15,120 
16,120 
16,120 
17,120 
17,120 
18,120 
18,120 
19,120 
19,120 
20,120 
20,120 
21,120 
21,120 
22,120 
22,120 
23,120 
23,120 
24,120 
24,120 
25,120 
25,120 
26,120 
26,120 
27,120 
27,120 
28,120 
28,120 
29,120 
29,120 
30,120 
30,120 
31,120 
31,120 
32,120 
32,120 
33,120 
33,120 
34,120 
34,120 
35,120 
35,120 
36,120 
36,120 
37,120 
37,120 
38,120 
38,120 
39,120 
39,120 
40,120 
40,120 
41,120 
41,120 
42,120 
42,120 
43,120 
43,120 
44,120 
44,120 
45,120 
45,120 
46,120 
46,120 
47,120 
47,120 
48,120 
48,120 
49,120 
49,120 
50,120 
50,120 
51,120 
51,120 
52,120 
52,120 
53,120 
53,120 
54,120 
54,120 
55,120 
55,120 
56,120 
56,120 
57,120 
57,120 
58,120 
58,120 
59,120 
59,120 
60,120 
60,120 
61,120 
61,120 
62,120 
62,120 
63,120 
63,120 
64,120 
64,120 
65,120 
65,120 
66,120 
66,120 
67,120 
67,120 
68,120 
68,120 
69,120 
69,120 
70,120 
70,120 
71,120 
71,120 
72,120 
72,120 
73,120 
73,120 
74,120 
74,120 
75,120 
75,120 
76,120 
76,120 
77,120 
77,120 
78,120 
78,120 
79,120 
79,120 
80,120 
80,120 
81,120 
81,120 
82,120 
82,120 
83,120 
83,120 
84,120 
84,120 
85,120 
85,120 
86,120 
86,120 
87,120 
87,120 
88,120 
88,120 
89,120 
89,120 
90,120 
90,120 
91,120 
91,120 
92,120 
92,120 
93,120 
93,120 
94,120 
94,120 
95,120 
95,120 
96,120 
96,120 
97,120 
97,120 
98,120 
98,120 
99,120 
99,120 
100,120 
100,120 
101,120 
101,120 
102,120 
102,120 
103,120 
103,120 
104,120 
104,120 
105,120 
105,120 
106,120 
106,120 
107,120 
107,120 
108,120 
108,120 
109,120 
109,120 
110,120 
110,120 
111,120 
111,120 
112,120 
112,120 
113,120 
113,120 
114,120 
114,120 
115,120 
115,120 
116,120 
116,120 
117,120 
117,120 
118,120 
118,120 
119,120 
119,120 
120,120 
120,120 
121,120 
121,120 
122,120 
122,120 
123,120 
123,120 
124,120 
124,120 
125,120 
125,0 
126,0 
126,0 
127,0 
127,0 
128,0 
128,0 
129,0 
129,0 
130,0 
130,0 
131,0 
131,0 
132,0 
132,0 
133,0 
133,0 
134,0 
134,0 
135,0 
135,0 
136,0 
136,0 
137,0 
137,0 
138,0 
138,0 
139,0 
139,0 
140,0 
140,0 
141,0 
141,0 
142,0 
142,0 
143,0 
143,0 
144,0 
144,0 
145,0 
145,0 
146,0 
146,0 
147,0 
147,0 
148,0 
148,0 
149,0 
149,0 
150,0 
150,0 
151,0 
151,0 
152,0 
152,0 
153,0 
153,0 
154,0 
154,0 
155,0 
155,0 
156,0 
156,0 
157,0 
157,0 
158,0 
158,0 
159,0 
159,0 
160,0 
160,0 
161,0 
161,0 
162,0 
162,0 
163,0 
163,0 
164,0 
164,0 
165,0 
165,0 
166,0 
166,0 
167,0 
167,0 
168,0 
168,0 
169,0 
169,0 
170,0 
170,0 
171,0 
171,0 
172,0 
172,0 
173,0 
173,0 
174,0 
174,0 
175,0 
175,0 
176,0 
176,0 
177,0 
177,0 
178,0 
178,0 
179,0 
179,0 
180,0 
180,0 
181,0 
181,0 
182,0 
182,0 
183,0 
183,0 
184,0 
184,0 
185,0 
185,0 
186,0 
186,0 
187,0 
187,0 
188,0 
188,0 
189,0 
189,0 
190,0 
190,0 
191,0 
191,0 
192,0 
192,0 
193,0 
193,0 
194,0 
194,0 
195,0 
195,0 
196,0 
196,0 
197,0 
197,0 
198,0 
198,0 
199,0 
199,0 
200,0 
200,0 
201,0 
201,0 
202,0 
202,0 
203,0 
203,0 
204,0 
204,0 
205,0 
205,0 
206,0 
206,0 
207,0 
207,0 
208,0 
208,0 
209,0 
209,0 
210,0 
210,0 
211,0 
211,0 
212,0 
212,0 
213,0 
213,0 
214,0 
214,0 
215,0 
215,0 
216,0 
216,0 
217,0 
217,0 
218,0 
218,0 
219,0 
219,0 
220,0 
220,0 
221,0 
221,0 
222,0 
222,0 
223,0 
223,0 
224,0 
224,0 
225,0 
225,0 
226,0 
226,0 
227,0 
227,0 
228,0 
228,0 
229,0 
229,0 
230,0 
230,0 
231,0 
231,0 
232,0 
232,0 
233,0 
233,0 
234,0 
234,0 
235,0 
235,0 
236,0 
236,0 
237,0 
237,0 
238,0 
238,0 
239,0 
239,0 
240,0 
240,0 
241,0 
241,0 
242,0 
242,0 
243,0 
243,0 
244,0 
244,0 
245,0 
245,0 
246,0 
246,0 
247,0 
247,0 
248,0 
248,0 
249,0 
249,0 
250,0 
250,0 
251,0 
251,0 
252,0 
252,0 
253,0 
253,0 
254,0 
254,0 
255,0 
255,0 
256,0 
256,0 
257,0 
257,0 
258,0 
258,0 
259,0 
259,0 
260,0 
260,0 
261,0 
261,0 
262,0 
262,0 
263,0 
263,0 
264,0 
264,0 
265,0 
265,0 
266,0 
266,0 
267,0 
267,0 
268,0 
268,0 
269,0 
269,0 
270,0 
270,0 
271,0 
271,0 
272,0 
272,0 
273,0 
273,0 
274,0 
274,0 
275,0 
275,0 
276,0 
276,0 
277,0 
277,0 
278,0 
278,0 
279,0 
279,0 
280,0 
280,0 
281,0 
281,0 
282,0 
282,0 
283,0 
283,0 
284,0 
284,0 
285,0 
285,0 
286,0 
286,0 
287,0 
287,0 
288,0 
288,0 
289,0 
289,0 
290,0 
290,0 
291,0 
291,0 
292,0 
292,0 
293,0 
293,0 
294,0 
294,0 
295,0 
295,0 
296,0 
296,0 
297,0 
297,0 
298,0 
298,0 
299,0 
299,0 
300,0 
300,0 
301,0 
301,0 
302,0 
302,0 
303,0 
303,0 
304,0 
304,0 
305,0 
305,0 
306,0 
306,0 
307,0 
307,0 
308,0 
308,0 
309,0 
309,0 
310,0 
310,0 
311,0 
311,0 
312,0 
312,0 
313,0 
313,0 
314,0 
314,0 
315,0 
315,0 
316,0 
316,0 
317,0 
317,0 
318,0 
318,0 
319,0 
319,0 
320,0 
320,0 
